"소재지(시군구)별(1)","소재지(시군구)별(2)","항목",시점,데이터
"경상남도","창원시","집행면적 (㎡)",2013,104987
"경상남도","창원시","집행면적 (㎡)",2014,104987
"경상남도","창원시","집행면적 (㎡)",2015,104987
"경상남도","창원시","집행면적 (㎡)",2016,0
"경상남도","창원시","집행면적 (㎡)",2017,0
"경상남도","창원시","집행면적 (㎡)",2018,0
"경상남도","창원시","집행면적 (㎡)",2019,0
"경상남도","창원시","집행면적 (㎡)",2020,0
"경상남도","창원시","집행면적 (㎡)",2021,0
"경상남도","창원시","집행비율 (%)",2013,7.97
"경상남도","창원시","집행비율 (%)",2014,8.96
"경상남도","창원시","집행비율 (%)",2015,8.76
"경상남도","창원시","집행비율 (%)",2016,0.00
"경상남도","창원시","집행비율 (%)",2017,0.00
"경상남도","창원시","집행비율 (%)",2018,0.00
"경상남도","창원시","집행비율 (%)",2019,0.00
"경상남도","창원시","집행비율 (%)",2020,0.00
"경상남도","창원시","집행비율 (%)",2021,0.00
"경상남도","창원시","미집행면적 (㎡)",2013,1212274
"경상남도","창원시","미집행면적 (㎡)",2014,1066503
"경상남도","창원시","미집행면적 (㎡)",2015,1093316
"경상남도","창원시","미집행면적 (㎡)",2016,81649
"경상남도","창원시","미집행면적 (㎡)",2017,81649
"경상남도","창원시","미집행면적 (㎡)",2018,81649
"경상남도","창원시","미집행면적 (㎡)",2019,69349
"경상남도","창원시","미집행면적 (㎡)",2020,69349
"경상남도","창원시","미집행면적 (㎡)",2021,87324
"경상남도","창원시","미집행면적 (㎡)",2022,87324
"경상남도","창원시","추정사업비계 (백만원)",2013,197405
"경상남도","창원시","추정사업비계 (백만원)",2014,186953
"경상남도","창원시","추정사업비계 (백만원)",2015,154105
"경상남도","창원시","추정사업비계 (백만원)",2016,17467
"경상남도","창원시","추정사업비계 (백만원)",2017,17467
"경상남도","창원시","추정사업비계 (백만원)",2018,17467
"경상남도","창원시","추정사업비계 (백만원)",2019,17466
"경상남도","창원시","추정사업비계 (백만원)",2020,17466
"경상남도","창원시","추정사업비계 (백만원)",2021,58747
"경상남도","창원시","추정사업비계 (백만원)",2022,58747
"경상남도","진주시","(부분)미집행결정면적 (㎡)",2013,2590
"경상남도","진주시","(부분)미집행결정면적 (㎡)",2014,2590
"경상남도","진주시","(부분)미집행결정면적 (㎡)",2015,12916
"경상남도","진주시","(부분)미집행결정면적 (㎡)",2016,12916
"경상남도","진주시","(부분)미집행결정면적 (㎡)",2017,12916
"경상남도","진주시","집행면적 (㎡)",2013,0
"경상남도","진주시","집행면적 (㎡)",2014,0
"경상남도","진주시","집행면적 (㎡)",2015,0
"경상남도","진주시","집행면적 (㎡)",2016,0
"경상남도","진주시","집행면적 (㎡)",2017,0
"경상남도","진주시","집행비율 (%)",2013,0.00
"경상남도","진주시","집행비율 (%)",2014,0.00
"경상남도","진주시","집행비율 (%)",2015,0.00
"경상남도","진주시","집행비율 (%)",2016,0.00
"경상남도","진주시","집행비율 (%)",2017,0.00
"경상남도","진주시","미집행면적 (㎡)",2013,2590
"경상남도","진주시","미집행면적 (㎡)",2014,2590
"경상남도","진주시","미집행면적 (㎡)",2015,12916
"경상남도","진주시","미집행면적 (㎡)",2016,12916
"경상남도","진주시","미집행면적 (㎡)",2017,12916
"경상남도","진주시","추정사업비계 (백만원)",2013,0
"경상남도","진주시","추정사업비계 (백만원)",2014,0
"경상남도","진주시","추정사업비계 (백만원)",2015,16199
"경상남도","진주시","추정사업비계 (백만원)",2016,16199
"경상남도","진주시","추정사업비계 (백만원)",2017,16199
"경상남도","통영시","(부분)미집행결정면적 (㎡)",2013,61994
"경상남도","통영시","(부분)미집행결정면적 (㎡)",2014,50994
"경상남도","통영시","집행면적 (㎡)",2013,105
"경상남도","통영시","집행면적 (㎡)",2014,105
"경상남도","통영시","집행비율 (%)",2013,0.17
"경상남도","통영시","집행비율 (%)",2014,0.21
"경상남도","통영시","미집행면적 (㎡)",2013,61889
"경상남도","통영시","미집행면적 (㎡)",2014,50889
"경상남도","통영시","추정사업비계 (백만원)",2013,15778
"경상남도","통영시","추정사업비계 (백만원)",2014,15778
"경상남도","사천시","(부분)미집행결정면적 (㎡)",2013,13853
"경상남도","사천시","(부분)미집행결정면적 (㎡)",2014,16067
"경상남도","사천시","(부분)미집행결정면적 (㎡)",2015,16067
"경상남도","사천시","(부분)미집행결정면적 (㎡)",2016,16067
"경상남도","사천시","(부분)미집행결정면적 (㎡)",2018,13189
"경상남도","사천시","(부분)미집행결정면적 (㎡)",2019,29256
"경상남도","사천시","집행면적 (㎡)",2013,0
"경상남도","사천시","집행면적 (㎡)",2014,0
"경상남도","사천시","집행면적 (㎡)",2015,0
"경상남도","사천시","집행면적 (㎡)",2016,0
"경상남도","사천시","집행면적 (㎡)",2018,0
"경상남도","사천시","집행면적 (㎡)",2019,0
"경상남도","사천시","집행비율 (%)",2013,0.00
"경상남도","사천시","집행비율 (%)",2014,0.00
"경상남도","사천시","집행비율 (%)",2015,0.00
"경상남도","사천시","집행비율 (%)",2016,0.00
"경상남도","사천시","집행비율 (%)",2018,0.00
"경상남도","사천시","집행비율 (%)",2019,0.00
"경상남도","사천시","미집행면적 (㎡)",2013,13853
"경상남도","사천시","미집행면적 (㎡)",2014,16067
"경상남도","사천시","미집행면적 (㎡)",2015,16067
"경상남도","사천시","미집행면적 (㎡)",2016,16067
"경상남도","사천시","미집행면적 (㎡)",2018,13189
"경상남도","사천시","미집행면적 (㎡)",2019,29256
"경상남도","사천시","추정사업비계 (백만원)",2013,0
"경상남도","사천시","추정사업비계 (백만원)",2014,0
"경상남도","사천시","추정사업비계 (백만원)",2015,0
"경상남도","사천시","추정사업비계 (백만원)",2016,0
"경상남도","사천시","추정사업비계 (백만원)",2018,15015
"경상남도","사천시","추정사업비계 (백만원)",2019,22500
"경상남도","김해시","(부분)미집행결정면적 (㎡)",2013,136526
"경상남도","김해시","(부분)미집행결정면적 (㎡)",2014,136526
"경상남도","김해시","(부분)미집행결정면적 (㎡)",2015,147169
"경상남도","김해시","(부분)미집행결정면적 (㎡)",2016,147169
"경상남도","김해시","(부분)미집행결정면적 (㎡)",2017,152013
"경상남도","김해시","(부분)미집행결정면적 (㎡)",2018,316494
"경상남도","김해시","(부분)미집행결정면적 (㎡)",2019,357494
"경상남도","김해시","(부분)미집행결정면적 (㎡)",2020,192401
"경상남도","김해시","(부분)미집행결정면적 (㎡)",2021,206952
"경상남도","김해시","(부분)미집행결정면적 (㎡)",2022,182752
"경상남도","김해시","집행면적 (㎡)",2013,0
"경상남도","김해시","집행면적 (㎡)",2014,0
"경상남도","김해시","집행면적 (㎡)",2015,10500
"경상남도","김해시","집행면적 (㎡)",2016,10500
"경상남도","김해시","집행면적 (㎡)",2017,0
"경상남도","김해시","집행면적 (㎡)",2018,67474
"경상남도","김해시","집행면적 (㎡)",2019,67474
"경상남도","김해시","집행면적 (㎡)",2020,0
"경상남도","김해시","집행면적 (㎡)",2021,5641
"경상남도","김해시","집행면적 (㎡)",2022,5641
"경상남도","김해시","집행비율 (%)",2013,0.00
"경상남도","김해시","집행비율 (%)",2014,0.00
"경상남도","김해시","집행비율 (%)",2015,7.13
"경상남도","김해시","집행비율 (%)",2016,7.13
"경상남도","김해시","집행비율 (%)",2017,0.00
"경상남도","김해시","집행비율 (%)",2018,21.32
"경상남도","김해시","집행비율 (%)",2019,18.87
"경상남도","김해시","집행비율 (%)",2020,0.00
"경상남도","김해시","집행비율 (%)",2021,2.73
"경상남도","김해시","집행비율 (%)",2022,3.09
"경상남도","김해시","미집행면적 (㎡)",2013,136526
"경상남도","김해시","미집행면적 (㎡)",2014,136526
"경상남도","김해시","미집행면적 (㎡)",2015,136669
"경상남도","김해시","미집행면적 (㎡)",2016,136669
"경상남도","김해시","미집행면적 (㎡)",2017,152013
"경상남도","김해시","미집행면적 (㎡)",2018,249020
"경상남도","김해시","미집행면적 (㎡)",2019,290020
"경상남도","김해시","미집행면적 (㎡)",2020,192401
"경상남도","김해시","미집행면적 (㎡)",2021,201311
"경상남도","김해시","미집행면적 (㎡)",2022,177111
"경상남도","김해시","추정사업비계 (백만원)",2013,24987
"경상남도","김해시","추정사업비계 (백만원)",2014,24987
"경상남도","김해시","추정사업비계 (백만원)",2015,24987
"경상남도","김해시","추정사업비계 (백만원)",2016,24987
"경상남도","김해시","추정사업비계 (백만원)",2017,31987
"경상남도","김해시","추정사업비계 (백만원)",2018,31987
"경상남도","김해시","추정사업비계 (백만원)",2019,80047
"경상남도","김해시","추정사업비계 (백만원)",2020,40190
"경상남도","김해시","추정사업비계 (백만원)",2021,40804
"경상남도","김해시","추정사업비계 (백만원)",2022,38866
"경상남도","밀양시","(부분)미집행결정면적 (㎡)",2021,15732
"경상남도","밀양시","(부분)미집행결정면적 (㎡)",2022,15732
"경상남도","밀양시","집행면적 (㎡)",2021,15570
"경상남도","밀양시","집행면적 (㎡)",2022,15570
"경상남도","밀양시","집행비율 (%)",2021,98.97
"경상남도","밀양시","집행비율 (%)",2022,98.97
"경상남도","밀양시","미집행면적 (㎡)",2021,162
"경상남도","밀양시","미집행면적 (㎡)",2022,162
"경상남도","밀양시","추정사업비계 (백만원)",2021,400
"경상남도","밀양시","추정사업비계 (백만원)",2022,400
"경상남도","거제시","(부분)미집행결정면적 (㎡)",2013,555239
"경상남도","거제시","(부분)미집행결정면적 (㎡)",2014,540705
"경상남도","거제시","(부분)미집행결정면적 (㎡)",2015,554310
"경상남도","거제시","(부분)미집행결정면적 (㎡)",2016,579782
"경상남도","거제시","(부분)미집행결정면적 (㎡)",2017,597658
"경상남도","거제시","(부분)미집행결정면적 (㎡)",2018,137629
"경상남도","거제시","(부분)미집행결정면적 (㎡)",2019,124657
"경상남도","거제시","(부분)미집행결정면적 (㎡)",2020,108109
"경상남도","거제시","(부분)미집행결정면적 (㎡)",2021,108109
"경상남도","거제시","(부분)미집행결정면적 (㎡)",2022,108109
"경상남도","거제시","집행면적 (㎡)",2013,202279
"경상남도","거제시","집행면적 (㎡)",2014,202279
"경상남도","거제시","집행면적 (㎡)",2015,211979
"경상남도","거제시","집행면적 (㎡)",2016,211979
"경상남도","거제시","집행면적 (㎡)",2017,211979
"경상남도","거제시","집행면적 (㎡)",2018,0
"경상남도","거제시","집행면적 (㎡)",2019,0
"경상남도","거제시","집행면적 (㎡)",2020,0
"경상남도","거제시","집행면적 (㎡)",2021,0
"경상남도","거제시","집행비율 (%)",2013,36.43
"경상남도","거제시","집행비율 (%)",2014,37.41
"경상남도","거제시","집행비율 (%)",2015,38.24
"경상남도","거제시","집행비율 (%)",2016,36.56
"경상남도","거제시","집행비율 (%)",2017,35.47
"경상남도","거제시","집행비율 (%)",2018,0.00
"경상남도","거제시","집행비율 (%)",2019,0.00
"경상남도","거제시","집행비율 (%)",2020,0.00
"경상남도","거제시","집행비율 (%)",2021,0.00
"경상남도","거제시","미집행면적 (㎡)",2013,352960
"경상남도","거제시","미집행면적 (㎡)",2014,338426
"경상남도","거제시","미집행면적 (㎡)",2015,342331
"경상남도","거제시","미집행면적 (㎡)",2016,367803
"경상남도","거제시","미집행면적 (㎡)",2017,385679
"경상남도","거제시","미집행면적 (㎡)",2018,137629
"경상남도","거제시","미집행면적 (㎡)",2019,124657
"경상남도","거제시","미집행면적 (㎡)",2020,108109
"경상남도","거제시","미집행면적 (㎡)",2021,108109
"경상남도","거제시","미집행면적 (㎡)",2022,108109
"경상남도","거제시","추정사업비계 (백만원)",2013,5316
"경상남도","거제시","추정사업비계 (백만원)",2014,4959
"경상남도","거제시","추정사업비계 (백만원)",2015,4959
"경상남도","거제시","추정사업비계 (백만원)",2016,4959
"경상남도","거제시","추정사업비계 (백만원)",2017,4959
"경상남도","거제시","추정사업비계 (백만원)",2018,1677
"경상남도","거제시","추정사업비계 (백만원)",2019,1529
"경상남도","거제시","추정사업비계 (백만원)",2020,74682
"경상남도","거제시","추정사업비계 (백만원)",2021,74682
"경상남도","거제시","추정사업비계 (백만원)",2022,74682
"경상남도","양산시","(부분)미집행결정면적 (㎡)",2013,122058
"경상남도","양산시","(부분)미집행결정면적 (㎡)",2014,122058
"경상남도","양산시","(부분)미집행결정면적 (㎡)",2015,122058
"경상남도","양산시","(부분)미집행결정면적 (㎡)",2016,79558
"경상남도","양산시","(부분)미집행결정면적 (㎡)",2017,158558
"경상남도","양산시","(부분)미집행결정면적 (㎡)",2018,158558
