"[STCODE_11]시도별","시도별","[STCODE_12]설립주체별","설립주체별","[STCODE_13]학교현황별","학교현황별","시점","중학교 개황",
"04","인천광역시","A004","사립","A_4","공학","2017 년","3",
"04","인천광역시","A004","사립","A_4","공학","2018 년","3",
"04","인천광역시","A004","사립","A_4","공학","2019 년","3",
"04","인천광역시","A004","사립","A_4","공학","2020 년","3",
"04","인천광역시","A004","사립","A_4","공학","2021 년","3",
"04","인천광역시","A004","사립","A_4","공학","2022 년","3",
"04","인천광역시","A004","사립","B_0","교직원수","2017 년","341",
"04","인천광역시","A004","사립","B_0","교직원수","2018 년","338",
"04","인천광역시","A004","사립","B_0","교직원수","2019 년","336",
"04","인천광역시","A004","사립","B_1","교원수","2013 년","300",
"04","인천광역시","A004","사립","B_1","교원수","2014 년","307",
"04","인천광역시","A004","사립","B_1","교원수","2015 년","319",
"04","인천광역시","A004","사립","B_1","교원수","2016 년","316",
"04","인천광역시","A004","사립","B_1","교원수","2017 년","302",
"04","인천광역시","A004","사립","B_1","교원수","2018 년","301",
"04","인천광역시","A004","사립","B_1","교원수","2019 년","298",
"04","인천광역시","A004","사립","B_1","교원수","2020 년","295",
"04","인천광역시","A004","사립","B_1","교원수","2021 년","298",
"04","인천광역시","A004","사립","B_1","교원수","2022 년","299",
"04","인천광역시","A004","사립","B_2","여자","2013 년","128",
"04","인천광역시","A004","사립","B_2","여자","2014 년","132",
"04","인천광역시","A004","사립","B_2","여자","2015 년","144",
"04","인천광역시","A004","사립","B_2","여자","2016 년","143",
"04","인천광역시","A004","사립","B_2","여자","2017 년","139",
"04","인천광역시","A004","사립","B_2","여자","2018 년","140",
"04","인천광역시","A004","사립","B_2","여자","2019 년","132",
"04","인천광역시","A004","사립","B_2","여자","2020 년","135",
"04","인천광역시","A004","사립","B_2","여자","2021 년","137",
"04","인천광역시","A004","사립","B_2","여자","2022 년","144",
"04","인천광역시","A004","사립","C_1","직원수","2013 년","39",
"04","인천광역시","A004","사립","C_1","직원수","2014 년","40",
"04","인천광역시","A004","사립","C_1","직원수","2015 년","38",
"04","인천광역시","A004","사립","C_1","직원수","2016 년","38",
"04","인천광역시","A004","사립","C_1","직원수","2017 년","39",
"04","인천광역시","A004","사립","C_1","직원수","2018 년","37",
"04","인천광역시","A004","사립","C_1","직원수","2019 년","38",
"04","인천광역시","A004","사립","C_1","직원수","2020 년","37",
"04","인천광역시","A004","사립","C_1","직원수","2021 년","36",
"04","인천광역시","A004","사립","C_1","직원수","2022 년","37",
"04","인천광역시","A004","사립","C_2","여자","2013 년","16",
"04","인천광역시","A004","사립","C_2","여자","2014 년","17",
"04","인천광역시","A004","사립","C_2","여자","2015 년","16",
"04","인천광역시","A004","사립","C_2","여자","2016 년","17",
"04","인천광역시","A004","사립","C_2","여자","2017 년","15",
"04","인천광역시","A004","사립","C_2","여자","2018 년","14",
"04","인천광역시","A004","사립","C_2","여자","2019 년","13",
"04","인천광역시","A004","사립","C_2","여자","2020 년","13",
"04","인천광역시","A004","사립","C_2","여자","2021 년","14",
"04","인천광역시","A004","사립","C_2","여자","2022 년","15",
"04","인천광역시","A004","사립","D_1","입학자수","2013 년","1501",
"04","인천광역시","A004","사립","D_1","입학자수","2014 년","1509",
"04","인천광역시","A004","사립","D_1","입학자수","2015 년","1380",
"04","인천광역시","A004","사립","D_1","입학자수","2016 년","1362",
"04","인천광역시","A004","사립","D_1","입학자수","2017 년","1422",
"04","인천광역시","A004","사립","D_1","입학자수","2018 년","1310",
"04","인천광역시","A004","사립","D_1","입학자수","2019 년","1268",
"04","인천광역시","A004","사립","D_1","입학자수","2020 년","1452",
"04","인천광역시","A004","사립","D_1","입학자수","2021 년","1264",
"04","인천광역시","A004","사립","D_1","입학자수","2022 년","1234",
"04","인천광역시","A004","사립","D_2","여자","2013 년","326",
"04","인천광역시","A004","사립","D_2","여자","2014 년","387",
"04","인천광역시","A004","사립","D_2","여자","2015 년","347",
"04","인천광역시","A004","사립","D_2","여자","2016 년","370",
"04","인천광역시","A004","사립","D_2","여자","2017 년","399",
"04","인천광역시","A004","사립","D_2","여자","2018 년","385",
"04","인천광역시","A004","사립","D_2","여자","2019 년","367",
"04","인천광역시","A004","사립","D_2","여자","2020 년","409",
"04","인천광역시","A004","사립","D_2","여자","2021 년","346",
"04","인천광역시","A004","사립","D_2","여자","2022 년","381",
"04","인천광역시","A004","사립","E_1","졸업자수","2013 년","1929",
"04","인천광역시","A004","사립","E_1","졸업자수","2014 년","1738",
"04","인천광역시","A004","사립","E_1","졸업자수","2015 년","1724",
"04","인천광역시","A004","사립","E_1","졸업자수","2016 년","1567",
"04","인천광역시","A004","사립","E_1","졸업자수","2017 년","1498",
"04","인천광역시","A004","사립","E_1","졸업자수","2018 년","1393",
"04","인천광역시","A004","사립","E_1","졸업자수","2019 년","1359",
"04","인천광역시","A004","사립","E_1","졸업자수","2020 년","1350",
"04","인천광역시","A004","사립","E_1","졸업자수","2021 년","1270",
"04","인천광역시","A004","사립","E_1","졸업자수","2022 년","1240",
"04","인천광역시","A004","사립","E_2","여자","2013 년","580",
"04","인천광역시","A004","사립","E_2","여자","2014 년","509",
"04","인천광역시","A004","사립","E_2","여자","2015 년","506",
"04","인천광역시","A004","사립","E_2","여자","2016 년","366",
"04","인천광역시","A004","사립","E_2","여자","2017 년","388",
"04","인천광역시","A004","사립","E_2","여자","2018 년","357",
"04","인천광역시","A004","사립","E_2","여자","2019 년","373",
"04","인천광역시","A004","사립","E_2","여자","2020 년","376",
"04","인천광역시","A004","사립","E_2","여자","2021 년","371",
"04","인천광역시","A004","사립","E_2","여자","2022 년","356",
"04","인천광역시","A004","사립","F_3","교실수","2015 년","246",
"04","인천광역시","A004","사립","F_3","교실수","2016 년","241",
"04","인천광역시","A004","사립","F_3","교실수","2017 년","235",
"04","인천광역시","A004","사립","F_3","교실수","2018 년","234",
"04","인천광역시","A004","사립","F_3","교실수","2019 년","234",
"04","인천광역시","A004","사립","F_3","교실수","2020 년","235",
"04","인천광역시","A004","사립","F_3","교실수","2021 년","235",
"04","인천광역시","A004","사립","F_3","교실수","2022 년","232",
"04","인천광역시","A004","사립","F_1","정규교실","2013 년","158",
"04","인천광역시","A004","사립","F_1","정규교실","2014 년","148",
"04","인천광역시","A004","사립","F_2","가·대용교실","2013 년","-",
"04","인천광역시","A004","사립","F_2","가·대용교실","2014 년","-",
"04","인천광역시","A004","사립","F_4","일반교실","2015 년","137",
"04","인천광역시","A004","사립","F_4","일반교실","2016 년","160",
"04","인천광역시","A004","사립","F_4","일반교실","2017 년","155",
"04","인천광역시","A004","사립","F_4","일반교실","2018 년","154",
"04","인천광역시","A004","사립","F_4","일반교실","2019 년","152",
"04","인천광역시","A004","사립","F_4","일반교실","2020 년","152",
"04","인천광역시","A004","사립","F_4","일반교실","2021 년","152",
"04","인천광역시","A004","사립","F_4","일반교실","2022 년","151",
"04","인천광역시","A004","사립","F_5","교과교실","2015 년","36",
"04","인천광역시","A004","사립","F_5","교과교실","2016 년","16",
"04","인천광역시","A004","사립","F_5","교과교실","2017 년","16",
"04","인천광역시","A004","사립","F_5","교과교실","2018 년","17",
"04","인천광역시","A004","사립","F_5","교과교실","2019 년","17",
"04","인천광역시","A004","사립","F_5","교과교실","2020 년","19",
"04","인천광역시","A004","사립","F_5","교과교실","2021 년","19",
"04","인천광역시","A004","사립","F_5","교과교실","2022 년","19",
"04","인천광역시","A004","사립","F_6","특별교실","2015 년","67",
"04","인천광역시","A004","사립","F_6","특별교실","2016 년","64",
"04","인천광역시","A004","사립","F_6","특별교실","2017 년","63",
"04","인천광역시","A004","사립","F_6","특별교실","2018 년","62",
"04","인천광역시","A004","사립","F_6","특별교실","2019 년","64",
"04","인천광역시","A004","사립","F_6","특별교실","2020 년","63",
"04","인천광역시","A004","사립","F_6","특별교실","2021 년","63",
"04","인천광역시","A004","사립","F_6","특별교실","2022 년","61",
"04","인천광역시","A004","사립","F_7","수준별교실","2015 년","6",
"04","인천광역시","A004","사립","F_7","수준별교실","2016 년","1",
"04","인천광역시","A004","사립","F_7","수준별교실","2017 년","1",
"04","인천광역시","A004","사립","F_7","수준별교실","2018 년","1",
"04","인천광역시","A004","사립","F_7","수준별교실","2019 년","1",
"04","인천광역시","A004","사립","F_7","수준별교실","2020 년","1",
"04","인천광역시","A004","사립","F_7","수준별교실","2021 년","1",
"04","인천광역시","A004","사립","F_7","수준별교실","2022 년","1",
"04","인천광역시","A004","사립","G_1","학급수","2013 년","152",
"04","인천광역시","A004","사립","G_1","학급수","2014 년","154",
"04","인천광역시","A004","사립","G_1","학급수","2015 년","159",
"04","인천광역시","A004","사립","G_1","학급수","2016 년","162",
"04","인천광역시","A004","사립","G_1","학급수","2017 년","156",
"04","인천광역시","A004","사립","G_1","학급수","2018 년","155",
"04","인천광역시","A004","사립","G_1","학급수","2019 년","153",
"04","인천광역시","A004","사립","G_1","학급수","2020 년","153",
"04","인천광역시","A004","사립","G_1","학급수","2021 년","153",
"04","인천광역시","A004","사립","G_1","학급수","2022 년","152",
"04","인천광역시","A004","사립","G_3","1학년","2013 년","46",
"04","인천광역시","A004","사립","G_3","1학년","2014 년","53",
"04","인천광역시","A004","사립","G_3","1학년","2015 년","53",
"04","인천광역시","A004","사립","G_3","1학년","2016 년","53",
"04","인천광역시","A004","사립","G_3","1학년","2017 년","51",
"04","인천광역시","A004","사립","G_3","1학년","2018 년","51",
"04","인천광역시","A004","사립","G_3","1학년","2019 년","50",
"04","인천광역시","A004","사립","G_3","1학년","2020 년","51",
"04","인천광역시","A004","사립","G_3","1학년","2021 년","51",
"04","인천광역시","A004","사립","G_3","1학년","2022 년","50",
"04","인천광역시","A004","사립","G_4","2학년","2013 년","53",
"04","인천광역시","A004","사립","G_4","2학년","2014 년","48",
"04","인천광역시","A004","사립","G_4","2학년","2015 년","55",
"04","인천광역시","A004","사립","G_4","2학년","2016 년","53",
"04","인천광역시","A004","사립","G_4","2학년","2017 년","52",
"04","인천광역시","A004","사립","G_4","2학년","2018 년","51",
"04","인천광역시","A004","사립","G_4","2학년","2019 년","51",
"04","인천광역시","A004","사립","G_4","2학년","2020 년","50",
