"소재지(시군구)별","교육과정별","시점","시설수[개]","면적[㎡]",
"나주시","각종학교","2021 년","2","106605",
"나주시","각종학교","2022 년","2","106605",
"광양시","계","2013 년","80","1556632",
"광양시","계","2014 년","83","1599105",
"광양시","계","2015 년","78","1460371",
"광양시","계","2016 년","78","1459433",
"광양시","계","2017 년","78","1459433",
"광양시","계","2018 년","70","1343057",
"광양시","계","2019 년","70","1343057",
"광양시","계","2020 년","69","1304441",
"광양시","계","2021 년","69","1304441",
"광양시","계","2022 년","68","1299946",
"광양시","유치원","2013 년","0","0",
"광양시","유치원","2014 년","0","0",
"광양시","유치원","2015 년","0","0",
"광양시","유치원","2016 년","0","0",
"광양시","유치원","2017 년","0","0",
"광양시","유치원","2018 년","1","3018",
"광양시","유치원","2019 년","1","3018",
"광양시","유치원","2020 년","1","3018",
"광양시","유치원","2021 년","1","3018",
"광양시","유치원","2022 년","2","7032",
"광양시","초등학교","2013 년","44","724856",
"광양시","초등학교","2014 년","45","735056",
"광양시","초등학교","2015 년","44","684395",
"광양시","초등학교","2016 년","44","683457",
"광양시","초등학교","2017 년","44","683457",
"광양시","초등학교","2018 년","39","610906",
"광양시","초등학교","2019 년","39","610906",
"광양시","초등학교","2020 년","38","572290",
"광양시","초등학교","2021 년","38","572290",
"광양시","초등학교","2022 년","38","587267",
"광양시","중학교","2013 년","21","350064",
"광양시","중학교","2014 년","23","382337",
"광양시","중학교","2015 년","21","347102",
"광양시","중학교","2016 년","21","347102",
"광양시","중학교","2017 년","21","347102",
"광양시","중학교","2018 년","18","290894",
"광양시","중학교","2019 년","18","290894",
"광양시","중학교","2020 년","18","290894",
"광양시","중학교","2021 년","18","290894",
"광양시","중학교","2022 년","17","279251",
"광양시","고등학교","2013 년","13","322668",
"광양시","고등학교","2014 년","13","322668",
"광양시","고등학교","2015 년","11","290154",
"광양시","고등학교","2016 년","11","290154",
"광양시","고등학교","2017 년","11","290154",
"광양시","고등학교","2018 년","10","299519",
"광양시","고등학교","2019 년","10","299519",
"광양시","고등학교","2020 년","10","299519",
"광양시","고등학교","2021 년","10","299519",
"광양시","고등학교","2022 년","9","287676",
"광양시","특수학교","2013 년","0","0",
"광양시","특수학교","2014 년","0","0",
"광양시","특수학교","2015 년","0","0",
"광양시","특수학교","2016 년","0","0",
"광양시","특수학교","2017 년","0","0",
"광양시","특수학교","2018 년","0","0",
"광양시","특수학교","2019 년","0","0",
"광양시","특수학교","2020 년","0","0",
"광양시","특수학교","2021 년","0","0",
"광양시","대학(교)","2013 년","2","159044",
"광양시","대학(교)","2014 년","2","159044",
"광양시","대학(교)","2015 년","2","138720",
"광양시","대학(교)","2016 년","2","138720",
"광양시","대학(교)","2017 년","2","138720",
"광양시","대학(교)","2018 년","2","138720",
"광양시","대학(교)","2019 년","2","138720",
"광양시","대학(교)","2020 년","2","138720",
"광양시","대학(교)","2021 년","2","138720",
"광양시","대학(교)","2022 년","2","138720",
"광양시","각종학교","2013 년","0","0",
"광양시","각종학교","2014 년","0","0",
"광양시","각종학교","2015 년","0","0",
"광양시","각종학교","2016 년","0","0",
"광양시","각종학교","2017 년","0","0",
"광양시","각종학교","2018 년","0","0",
"광양시","각종학교","2019 년","0","0",
"광양시","각종학교","2020 년","0","0",
"광양시","각종학교","2021 년","0","0",
"담양군","계","2013 년","27","890650",
"담양군","계","2014 년","27","890298",
"담양군","계","2015 년","27","890298",
"담양군","계","2016 년","29","912222",
"담양군","계","2017 년","29","912222",
"담양군","계","2018 년","29","912322",
"담양군","계","2019 년","29","912322",
"담양군","계","2020 년","30","944827",
"담양군","계","2021 년","30","944827",
"담양군","계","2022 년","30","944827",
"담양군","유치원","2013 년","0","0",
"담양군","유치원","2014 년","0","0",
"담양군","유치원","2015 년","0","0",
"담양군","유치원","2016 년","1","3486",
"담양군","유치원","2017 년","1","3486",
"담양군","유치원","2018 년","1","3586",
"담양군","유치원","2019 년","1","3586",
"담양군","유치원","2020 년","1","3586",
"담양군","유치원","2021 년","1","3586",
"담양군","유치원","2022 년","1","3586",
"담양군","초등학교","2013 년","15","252170",
