"[STCODE_11]시도별","시도별","[STCODE_12]설립주체별","설립주체별","[STCODE_13]학교현황별","학교현황별","시점","고등학교 개황",
"00","총계","A001","계","H_132","주간","2022 년","403910",
"00","총계","A001","계","H_1321","여자","2013 년","296702",
"00","총계","A001","계","H_1321","여자","2014 년","296951",
"00","총계","A001","계","H_1321","여자","2015 년","282377",
"00","총계","A001","계","H_1321","여자","2016 년","275007",
"00","총계","A001","계","H_1321","여자","2017 년","275810",
"00","총계","A001","계","H_1321","여자","2018 년","243963",
"00","총계","A001","계","H_1321","여자","2019 년","211575",
"00","총계","A001","계","H_1321","여자","2020 년","216212",
"00","총계","A001","계","H_1321","여자","2021 년","211153",
"00","총계","A001","계","H_1321","여자","2022 년","194070",
"00","총계","A001","계","H_133","야간","2013 년","537",
"00","총계","A001","계","H_133","야간","2014 년","458",
"00","총계","A001","계","H_133","야간","2015 년","293",
"00","총계","A001","계","H_133","야간","2016 년","182",
"00","총계","A001","계","H_133","야간","2017 년","150",
"00","총계","A001","계","H_133","야간","2018 년","78",
"00","총계","A001","계","H_133","야간","2019 년","19",
"00","총계","A001","계","H_133","야간","2020 년","-",
"00","총계","A001","계","H_133","야간","2021 년","-",
"00","총계","A001","계","H_133","야간","2022 년","-",
"00","총계","A001","계","H_1331","여자","2013 년","321",
"00","총계","A001","계","H_1331","여자","2014 년","267",
"00","총계","A001","계","H_1331","여자","2015 년","174",
"00","총계","A001","계","H_1331","여자","2016 년","78",
"00","총계","A001","계","H_1331","여자","2017 년","44",
"00","총계","A001","계","H_1331","여자","2018 년","23",
"00","총계","A001","계","H_1331","여자","2019 년","6",
"00","총계","A001","계","H_1331","여자","2020 년","-",
"00","총계","A001","계","H_1331","여자","2021 년","-",
"00","총계","A001","계","H_1331","여자","2022 년","-",
"00","총계","A001","계","H_14","3학년","2013 년","633676",
"00","총계","A001","계","H_14","3학년","2014 년","615715",
"00","총계","A001","계","H_14","3학년","2015 년","609144",
"00","총계","A001","계","H_14","3학년","2016 년","585083",
"00","총계","A001","계","H_14","3학년","2017 년","568075",
"00","총계","A001","계","H_14","3학년","2018 년","570661",
"00","총계","A001","계","H_14","3학년","2019 년","501616",
"00","총계","A001","계","H_14","3학년","2020 년","437950",
"00","총계","A001","계","H_14","3학년","2021 년","446573",
"00","총계","A001","계","H_14","3학년","2022 년","431118",
"00","총계","A001","계","H_1411","여자","2013 년","299572",
"00","총계","A001","계","H_1411","여자","2014 년","293214",
"00","총계","A001","계","H_1411","여자","2015 년","293434",
"00","총계","A001","계","H_1411","여자","2016 년","279544",
"00","총계","A001","계","H_1411","여자","2017 년","271868",
"00","총계","A001","계","H_1411","여자","2018 년","271894",
"00","총계","A001","계","H_1411","여자","2019 년","239918",
"00","총계","A001","계","H_1411","여자","2020 년","207960",
"00","총계","A001","계","H_1411","여자","2021 년","213741",
"00","총계","A001","계","H_1411","여자","2022 년","207249",
"00","총계","A001","계","H_142","주간","2013 년","633064",
"00","총계","A001","계","H_142","주간","2014 년","615181",
"00","총계","A001","계","H_142","주간","2015 년","608726",
"00","총계","A001","계","H_142","주간","2016 년","584800",
"00","총계","A001","계","H_142","주간","2017 년","567897",
"00","총계","A001","계","H_142","주간","2018 년","570513",
"00","총계","A001","계","H_142","주간","2019 년","501539",
"00","총계","A001","계","H_142","주간","2020 년","437931",
"00","총계","A001","계","H_142","주간","2021 년","446573",
"00","총계","A001","계","H_142","주간","2022 년","431118",
"00","총계","A001","계","H_1421","여자","2013 년","299229",
"00","총계","A001","계","H_1421","여자","2014 년","292897",
"00","총계","A001","계","H_1421","여자","2015 년","293200",
"00","총계","A001","계","H_1421","여자","2016 년","279380",
"00","총계","A001","계","H_1421","여자","2017 년","271792",
"00","총계","A001","계","H_1421","여자","2018 년","271851",
"00","총계","A001","계","H_1421","여자","2019 년","239895",
"00","총계","A001","계","H_1421","여자","2020 년","207954",
"00","총계","A001","계","H_1421","여자","2021 년","213741",
"00","총계","A001","계","H_1421","여자","2022 년","207249",
"00","총계","A001","계","H_143","야간","2013 년","612",
"00","총계","A001","계","H_143","야간","2014 년","534",
"00","총계","A001","계","H_143","야간","2015 년","418",
"00","총계","A001","계","H_143","야간","2016 년","283",
"00","총계","A001","계","H_143","야간","2017 년","178",
"00","총계","A001","계","H_143","야간","2018 년","148",
"00","총계","A001","계","H_143","야간","2019 년","77",
"00","총계","A001","계","H_143","야간","2020 년","19",
"00","총계","A001","계","H_143","야간","2021 년","-",
"00","총계","A001","계","H_143","야간","2022 년","-",
"00","총계","A001","계","H_1431","여자","2013 년","343",
"00","총계","A001","계","H_1431","여자","2014 년","317",
"00","총계","A001","계","H_1431","여자","2015 년","234",
"00","총계","A001","계","H_1431","여자","2016 년","164",
"00","총계","A001","계","H_1431","여자","2017 년","76",
"00","총계","A001","계","H_1431","여자","2018 년","43",
"00","총계","A001","계","H_1431","여자","2019 년","23",
"00","총계","A001","계","H_1431","여자","2020 년","6",
"00","총계","A001","계","H_1431","여자","2021 년","-",
"00","총계","A001","계","H_1431","여자","2022 년","-",
"00","총계","A002","국립","A_1","학교수","2013 년","19",
"00","총계","A002","국립","A_1","학교수","2014 년","19",
"00","총계","A002","국립","A_1","학교수","2015 년","19",
"00","총계","A002","국립","A_1","학교수","2016 년","19",
"00","총계","A002","국립","A_1","학교수","2017 년","19",
"00","총계","A002","국립","A_1","학교수","2018 년","19",
"00","총계","A002","국립","A_1","학교수","2019 년","19",
"00","총계","A002","국립","A_1","학교수","2020 년","19",
"00","총계","A002","국립","A_1","학교수","2021 년","19",
"00","총계","A002","국립","A_1","학교수","2022 년","19",
"00","총계","A002","국립","A_11","주야별","2017 년","19",
"00","총계","A002","국립","A_11","주야별","2018 년","19",
"00","총계","A002","국립","A_11","주야별","2019 년","19",
"00","총계","A002","국립","A_111","주간","2013 년","19",
"00","총계","A002","국립","A_111","주간","2014 년","19",
"00","총계","A002","국립","A_111","주간","2015 년","19",
"00","총계","A002","국립","A_111","주간","2016 년","19",
"00","총계","A002","국립","A_111","주간","2017 년","19",
"00","총계","A002","국립","A_111","주간","2018 년","19",
"00","총계","A002","국립","A_111","주간","2019 년","19",
"00","총계","A002","국립","A_111","주간","2020 년","19",
"00","총계","A002","국립","A_111","주간","2021 년","19",
"00","총계","A002","국립","A_111","주간","2022 년","19",
"00","총계","A002","국립","A_112","야간","2013 년","-",
"00","총계","A002","국립","A_112","야간","2014 년","-",
"00","총계","A002","국립","A_112","야간","2015 년","-",
"00","총계","A002","국립","A_112","야간","2016 년","-",
"00","총계","A002","국립","A_112","야간","2017 년","-",
"00","총계","A002","국립","A_112","야간","2018 년","0",
"00","총계","A002","국립","A_112","야간","2019 년","0",
"00","총계","A002","국립","A_112","야간","2021 년","-",
"00","총계","A002","국립","A_112","야간","2022 년","-",
"00","총계","A002","국립","A_113","주야간","2013 년","-",
"00","총계","A002","국립","A_113","주야간","2014 년","-",
"00","총계","A002","국립","A_113","주야간","2015 년","-",
"00","총계","A002","국립","A_113","주야간","2016 년","-",
"00","총계","A002","국립","A_113","주야간","2017 년","-",
"00","총계","A002","국립","A_113","주야간","2018 년","0",
"00","총계","A002","국립","A_113","주야간","2019 년","0",
"00","총계","A002","국립","A_113","주야간","2021 년","-",
"00","총계","A002","국립","A_113","주야간","2022 년","-",
"00","총계","A002","국립","A_21","남여별","2017 년","19",
"00","총계","A002","국립","A_21","남여별","2018 년","19",
"00","총계","A002","국립","A_21","남여별","2019 년","19",
"00","총계","A002","국립","A_2","남자","2013 년","3",
"00","총계","A002","국립","A_2","남자","2014 년","1",
"00","총계","A002","국립","A_2","남자","2015 년","1",
"00","총계","A002","국립","A_2","남자","2016 년","1",
"00","총계","A002","국립","A_2","남자","2017 년","1",
"00","총계","A002","국립","A_2","남자","2018 년","1",
"00","총계","A002","국립","A_2","남자","2019 년","1",
"00","총계","A002","국립","A_2","남자","2020 년","1",
"00","총계","A002","국립","A_2","남자","2021 년","1",
"00","총계","A002","국립","A_2","남자","2022 년","1",
"00","총계","A002","국립","A_3","여자","2013 년","-",
"00","총계","A002","국립","A_3","여자","2014 년","-",
"00","총계","A002","국립","A_3","여자","2015 년","-",
"00","총계","A002","국립","A_3","여자","2016 년","-",
"00","총계","A002","국립","A_3","여자","2017 년","-",
"00","총계","A002","국립","A_3","여자","2018 년","0",
"00","총계","A002","국립","A_3","여자","2019 년","0",
"00","총계","A002","국립","A_3","여자","2021 년","-",
"00","총계","A002","국립","A_3","여자","2022 년","-",
"00","총계","A002","국립","A_4","공학","2013 년","16",
"00","총계","A002","국립","A_4","공학","2014 년","18",
"00","총계","A002","국립","A_4","공학","2015 년","18",
"00","총계","A002","국립","A_4","공학","2016 년","18",
"00","총계","A002","국립","A_4","공학","2017 년","18",
"00","총계","A002","국립","A_4","공학","2018 년","18",
"00","총계","A002","국립","A_4","공학","2019 년","18",
"00","총계","A002","국립","A_4","공학","2020 년","18",
"00","총계","A002","국립","A_4","공학","2021 년","18",
"00","총계","A002","국립","A_4","공학","2022 년","18",
"00","총계","A002","국립","B_0","교직원수","2017 년","1498",
"00","총계","A002","국립","B_0","교직원수","2018 년","1503",
"00","총계","A002","국립","B_0","교직원수","2019 년","1513",
"00","총계","A002","국립","B_1","교원수","2013 년","1223",
"00","총계","A002","국립","B_1","교원수","2014 년","1233",
"00","총계","A002","국립","B_1","교원수","2015 년","1246",
"00","총계","A002","국립","B_1","교원수","2016 년","1260",
"00","총계","A002","국립","B_1","교원수","2017 년","1263",
"00","총계","A002","국립","B_1","교원수","2018 년","1269",
"00","총계","A002","국립","B_1","교원수","2019 년","1274",
"00","총계","A002","국립","B_1","교원수","2020 년","1294",
"00","총계","A002","국립","B_1","교원수","2021 년","1290",
"00","총계","A002","국립","B_1","교원수","2022 년","1306",
"00","총계","A002","국립","B_2","여자","2013 년","559",
"00","총계","A002","국립","B_2","여자","2014 년","572",
"00","총계","A002","국립","B_2","여자","2015 년","572",
"00","총계","A002","국립","B_2","여자","2016 년","580",
"00","총계","A002","국립","B_2","여자","2017 년","592",
"00","총계","A002","국립","B_2","여자","2018 년","592",
"00","총계","A002","국립","B_2","여자","2019 년","607",
"00","총계","A002","국립","B_2","여자","2020 년","621",
"00","총계","A002","국립","B_2","여자","2021 년","617",
"00","총계","A002","국립","B_2","여자","2022 년","642",
"00","총계","A002","국립","C_1","직원수","2013 년","284",
"00","총계","A002","국립","C_1","직원수","2014 년","238",
"00","총계","A002","국립","C_1","직원수","2015 년","232",
"00","총계","A002","국립","C_1","직원수","2016 년","235",
"00","총계","A002","국립","C_1","직원수","2017 년","235",
"00","총계","A002","국립","C_1","직원수","2018 년","234",
"00","총계","A002","국립","C_1","직원수","2019 년","239",
"00","총계","A002","국립","C_1","직원수","2020 년","228",
